Date,City,Temperature,Precipitation,Wind Speed,Humidity
2023-03-26,Phoenix,-9.9,91.0,1.5,53.9
2021-07-24,Houston,-1.3,20.2,9.7,22.5
2023-05-14,Phoenix,18.7,73.8,9.0,89.1
2023-05-02,Houston,-5.8,44.4,1.6,52.4
2022-12-24,Los Angeles,39.7,71.3,25.8,34.5
2023-01-17,New York,35.9,1.1,26.1,98.8
2023-01-03,Houston,37.3,61.5,3.0,90.1
2021-08-31,New York,39.5,75.7,13.7,27.6
2021-07-30,Houston,26.7,92.7,4.6,13.5
2021-02-12,Houston,14.0,95.6,1.5,8.0
2022-07-19,New York,32.4,73.6,21.3,11.0
2021-02-03,New York,21.6,36.0,12.9,26.9
2020-03-18,Los Angeles,23.6,32.8,26.1,30.3
2020-08-10,Phoenix,31.9,88.9,5.1,57.1
2023-08-24,Chicago,3.9,17.3,0.9,13.5
2023-07-28,New York,-1.4,31.1,2.4,94.4
2021-11-09,Chicago,-4.0,22.5,9.9,6.0
2020-04-26,Houston,7.6,95.9,23.7,17.8
2022-11-19,Phoenix,0.6,52.5,23.5,40.7
2022-08-30,Phoenix,23.2,22.6,8.2,83.2
2020-01-18,Phoenix,3.8,63.3,0.8,98.5
2023-03-17,Chicago,36.3,60.3,23.0,1.3
2020-02-13,Los Angeles,12.3,44.5,11.4,24.9
2022-02-24,Houston,15.0,64.0,7.1,88.0
2021-10-22,Los Angeles,20.8,43.7,13.4,26.5
2022-12-21,Houston,21.3,35.4,21.8,47.6
2023-01-19,New York,31.9,24.4,10.2,47.2
2022-10-31,Chicago,2.1,53.9,16.0,61.6
2020-03-07,Phoenix,5.7,62.8,14.3,47.4
2022-02-27,Houston,27.8,9.0,20.6,30.0
2023-12-19,Phoenix,6.5,59.1,3.1,29.8
2020-01-08,Chicago,19.8,61.9,25.5,68.4
2020-02-03,Phoenix,23.3,95.7,25.2,49.1
2023-11-20,Phoenix,0.1,38.5,26.5,26.4
2022-09-29,Phoenix,0.0,18.3,28.1,31.4
2022-06-08,New York,-5.2,44.5,1.9,5.5
2022-02-24,Houston,34.2,72.9,20.7,98.9
2020-11-21,Houston,30.7,99.4,16.0,60.8
2023-03-24,New York,25.6,96.7,27.3,91.1
2021-11-19,Chicago,20.2,2.8,15.1,56.1
2021-12-25,Phoenix,20.4,99.6,29.8,7.9
2021-03-01,Los Angeles,29.8,59.2,16.9,66.6
2022-05-18,Los Angeles,13.5,72.4,15.3,66.2
2023-05-05,Chicago,22.3,36.2,16.2,19.9
2021-06-07,Phoenix,-5.0,59.6,7.5,20.1
2022-12-20,Houston,33.0,71.3,20.5,70.9
2020-05-29,Chicago,13.2,94.8,8.4,14.7
2023-04-06,Los Angeles,35.9,60.4,21.8,48.6
2021-01-10,New York,-1.4,81.4,19.7,42.2
2022-04-23,Chicago,5.8,18.9,18.3,39.5
2021-07-09,Chicago,35.8,31.4,24.4,35.3
2020-02-02,Chicago,13.8,88.2,17.2,34.5
2022-04-20,New York,29.5,73.2,24.3,54.4
2023-05-17,Chicago,6.5,4.8,26.2,30.2
2022-04-17,Houston,33.5,41.9,9.2,0.4
2022-05-08,Houston,8.6,7.5,25.7,5.6
2021-09-24,Los Angeles,-6.0,91.2,8.3,91.3
2022-11-04,Los Angeles,39.8,45.4,26.1,96.0
2021-05-27,Los Angeles,8.8,23.6,13.2,95.4
2023-02-02,Los Angeles,31.0,0.5,4.2,92.6
2022-10-27,Phoenix,36.4,94.4,28.0,11.6
2022-08-13,New York,27.2,46.3,7.2,67.3
2021-02-06,New York,33.9,6.5,19.0,72.1
2021-03-05,New York,17.2,69.6,0.9,97.5
2022-02-22,Los Angeles,-9.9,14.5,3.2,41.9
2020-10-19,Phoenix,3.0,55.1,17.3,29.8
2023-07-19,Houston,35.7,22.6,5.2,78.4
2022-11-20,Houston,21.3,70.7,5.1,72.8
2020-10-30,Chicago,2.3,95.7,14.0,76.9
2022-02-11,Phoenix,8.7,15.5,16.5,96.2
2023-07-06,Los Angeles,-9.2,54.8,21.4,89.1
2022-04-07,Phoenix,15.5,69.3,17.2,31.0
2021-07-22,Phoenix,19.5,24.1,6.1,61.3
2022-06-09,Houston,3.4,79.9,23.1,26.7
2020-08-02,Chicago,21.8,85.9,1.3,77.4
2022-01-13,New York,26.4,41.5,5.6,88.1
2021-05-15,Phoenix,11.9,65.5,3.8,25.5
2020-07-27,New York,-9.2,76.7,15.0,14.2
2023-01-22,Chicago,12.5,4.9,17.8,26.6
2021-01-11,Los Angeles,38.6,30.2,19.4,47.6
2020-01-13,New York,23.7,43.3,4.5,89.0
2020-03-20,Chicago,5.9,65.8,24.1,32.9
2021-08-20,Chicago,-1.5,14.6,15.6,75.8
2022-11-05,New York,6.6,81.5,23.6,99.9
2020-01-08,Phoenix,-4.6,67.1,25.5,8.5
2022-10-10,New York,35.7,13.8,12.7,91.2
2023-10-21,Houston,26.0,53.3,23.7,57.0
2020-01-14,Phoenix,-7.0,6.6,25.3,39.0
2022-05-19,New York,-2.7,0.9,3.8,34.6
2020-02-10,Houston,23.3,25.4,28.8,57.5
2023-07-15,Los Angeles,13.0,71.9,8.6,26.3
2020-11-08,Phoenix,6.0,77.2,6.6,39.0
2020-11-06,Houston,-0.2,37.3,10.9,67.9
2023-01-10,Phoenix,-3.3,4.3,11.6,61.8
2020-05-21,Chicago,5.0,42.3,19.6,97.5
2023-09-06,Chicago,24.1,27.6,3.9,45.4
2021-07-26,New York,8.5,46.3,23.5,59.1
2022-01-14,Chicago,31.7,44.3,2.8,86.8
2021-08-28,Chicago,34.2,69.1,5.5,58.4
2020-09-16,Chicago,11.4,53.5,22.0,58.1
2021-07-10,Chicago,9.1,86.7,10.4,62.9
2023-03-19,Houston,32.6,99.6,19.9,67.8
2020-04-24,Phoenix,21.3,2.2,13.9,69.8
2022-05-27,Chicago,33.4,92.6,21.7,12.2
2021-08-10,Houston,21.3,65.9,16.4,93.8
2023-03-09,Phoenix,32.3,46.5,29.8,8.8
2021-08-19,Houston,30.3,64.9,9.2,51.5
2020-06-03,Los Angeles,-6.7,44.9,23.1,94.9
2022-04-07,Chicago,-5.1,21.0,8.3,34.7
2021-02-09,Houston,26.8,53.1,14.7,37.9
2020-10-06,Chicago,12.3,80.9,4.6,58.6
2023-07-06,Houston,20.4,99.6,11.0,15.0
2022-07-21,Houston,-6.8,91.0,13.0,64.0
2023-05-01,Phoenix,31.2,2.2,4.1,88.2
2020-02-24,New York,4.3,88.3,24.1,7.9
2023-06-13,Los Angeles,-9.3,69.8,12.6,51.1
2022-11-29,Phoenix,13.8,16.5,11.8,86.7
2020-09-07,Phoenix,26.6,13.0,2.3,74.0
2021-07-15,Chicago,38.2,45.9,28.5,13.8
2020-05-02,Los Angeles,-7.6,68.3,15.4,61.9
2023-09-03,Chicago,16.9,92.2,14.2,14.3
2023-10-03,Chicago,32.4,28.5,27.3,46.0
2022-05-13,Houston,-5.7,83.3,26.9,24.8
2023-10-01,New York,-9.0,46.4,7.4,12.8
2023-08-14,Chicago,-2.3,30.0,21.0,95.5
2021-07-05,Phoenix,33.5,7.1,18.6,41.4
2023-03-29,New York,9.2,75.6,17.8,50.5
2021-07-06,Phoenix,38.4,96.3,21.9,28.7
2022-07-22,Chicago,30.6,63.6,3.5,61.4
2021-02-15,Phoenix,26.0,60.9,6.0,35.4
2020-01-31,Los Angeles,26.2,96.4,21.1,43.3
2022-09-29,Phoenix,-9.7,29.5,19.9,55.3
2021-06-27,Chicago,9.3,17.9,17.3,21.8
2020-07-19,Los Angeles,27.4,90.7,20.8,91.3
2023-01-20,Houston,5.7,22.5,25.6,15.4
2022-01-28,New York,10.5,97.8,4.8,53.2
2021-01-08,Phoenix,28.9,26.6,27.3,55.6
2023-05-24,New York,33.4,64.6,6.2,66.6
2022-07-25,Los Angeles,-0.6,52.4,12.4,99.8
2021-10-13,New York,21.7,70.6,1.5,35.0
2022-06-16,Phoenix,34.2,11.4,15.1,4.0
2022-01-22,Chicago,-1.2,19.7,0.1,23.4
2021-07-02,Phoenix,19.8,60.9,19.7,28.1
2021-10-22,Phoenix,27.3,90.9,27.6,23.1
2020-03-16,Los Angeles,37.1,23.3,15.6,13.2
2023-12-19,Houston,12.1,15.0,9.6,31.6
2020-10-23,Los Angeles,28.1,62.6,4.7,65.2
2023-09-18,New York,-9.7,32.1,7.4,59.1
2020-05-10,Chicago,36.4,61.1,4.0,28.1
2021-10-19,New York,0.7,64.3,13.7,89.4
2021-09-16,Houston,1.8,99.1,26.5,92.3
2021-12-15,New York,34.6,64.9,24.6,4.9
2022-04-24,Phoenix,26.4,44.0,18.6,83.1
2021-02-24,New York,-3.5,67.8,8.5,40.3
2023-06-27,Los Angeles,-5.0,19.4,8.8,92.0
2021-09-09,Chicago,32.2,41.5,3.0,12.9
2023-04-28,Chicago,13.2,78.5,15.9,20.0
2023-05-02,Phoenix,18.9,4.0,14.3,31.8
2023-02-22,Chicago,15.9,39.5,17.1,82.1
2021-11-23,Houston,12.5,98.2,17.5,36.9
2023-12-29,Chicago,-4.1,36.4,23.9,10.0
2022-04-10,New York,0.6,47.4,26.9,39.1
2020-08-14,Los Angeles,16.8,93.7,4.1,42.5
2021-02-03,Houston,11.5,35.2,21.0,30.4
2023-09-17,Phoenix,35.1,74.3,7.5,73.9
2021-10-22,New York,9.5,41.0,26.9,80.3
2022-09-20,Chicago,35.5,65.1,14.9,30.9
2020-12-17,Phoenix,14.4,60.5,1.3,73.5
2021-03-15,Phoenix,8.9,51.5,13.1,60.5
2020-12-08,Chicago,15.8,80.3,16.4,4.8
2021-09-30,Phoenix,6.7,95.2,27.6,77.9
2020-10-19,Los Angeles,5.0,75.8,8.0,39.9
2022-11-23,New York,-8.9,65.6,27.4,42.5
2020-03-28,Chicago,22.0,58.2,13.5,28.0
2021-11-26,Phoenix,34.1,23.7,4.8,43.1
2021-09-03,Los Angeles,31.8,25.9,26.2,8.7
2023-09-07,Los Angeles,8.5,86.0,16.6,45.8
2022-10-19,Houston,0.2,20.7,18.7,38.4
2021-02-10,Chicago,-6.5,59.2,4.1,94.5
2020-10-29,Houston,1.7,95.8,13.3,91.0
2022-12-28,Los Angeles,38.9,23.7,4.1,77.9
2020-09-12,Chicago,-6.7,22.8,18.0,11.5
2021-10-05,Chicago,14.8,3.0,7.8,27.2
2020-06-25,Chicago,20.7,45.4,25.3,44.6
2020-02-06,Los Angeles,8.9,76.7,16.3,63.1
2023-07-23,Phoenix,-8.5,3.9,20.7,51.1
2021-07-17,Los Angeles,28.2,1.0,25.5,23.2
2022-05-21,Phoenix,28.0,74.8,22.9,7.6
2020-09-18,Houston,38.7,86.0,17.0,23.3
2020-09-17,New York,38.0,22.7,1.1,92.8
2022-08-20,Los Angeles,18.2,84.5,8.1,44.0
2020-08-03,Los Angeles,11.8,49.7,20.2,1.6
2020-01-10,Los Angeles,11.8,71.1,14.6,85.3
2022-11-26,New York,27.3,95.2,9.7,43.1
2020-06-04,Houston,13.0,96.8,0.2,6.0
2022-07-20,Los Angeles,-8.2,14.6,2.9,45.3
2022-09-19,New York,21.9,18.8,29.8,79.0
2020-06-11,Phoenix,-2.9,94.7,3.9,90.4
2021-08-11,Los Angeles,26.0,9.6,27.2,45.9
2022-01-19,Chicago,-1.0,75.9,25.7,37.7
2020-12-24,New York,-7.6,58.6,29.9,41.5
2020-10-20,Phoenix,28.9,3.3,27.0,18.1
2021-12-26,Chicago,38.2,46.7,11.2,5.1
2021-07-09,Los Angeles,-3.0,57.4,22.3,98.4
2021-04-13,Los Angeles,15.4,46.2,15.1,52.0
2020-04-22,Los Angeles,-3.3,21.7,24.4,83.8
2021-05-11,Phoenix,27.0,55.1,19.9,34.6
2023-11-27,Los Angeles,-1.7,93.7,27.3,35.6
2023-07-26,Chicago,23.5,54.2,18.0,7.3
2023-06-30,Phoenix,1.6,8.5,11.7,68.0
2021-11-19,Los Angeles,11.4,20.4,27.1,67.6
2022-03-17,Chicago,7.9,53.9,17.6,82.1
2021-12-04,Los Angeles,7.5,84.3,6.3,33.6
2023-04-28,Houston,33.1,79.0,0.6,14.8
2022-08-05,Chicago,-4.3,83.5,19.3,25.1
2021-05-19,Phoenix,-5.8,95.5,9.2,100.0
2022-09-04,Houston,23.1,54.8,20.4,21.2
2020-12-13,Chicago,17.6,57.2,7.9,99.9
2022-11-10,Los Angeles,7.4,43.5,21.9,66.6
2021-09-05,Los Angeles,14.3,93.8,9.2,71.2
2020-09-14,New York,9.4,97.1,18.5,47.5
2021-03-24,Phoenix,28.1,61.5,19.4,97.0
2021-03-06,Phoenix,37.0,31.5,25.7,44.7
2023-04-18,Chicago,18.2,65.3,12.8,34.0
2023-05-16,Phoenix,21.2,74.2,20.9,24.9
2021-05-31,Houston,18.6,42.9,22.2,73.2
2021-11-24,Phoenix,25.2,27.1,14.3,65.5
2023-04-21,Phoenix,38.2,38.9,5.0,10.5
2022-05-10,Houston,36.9,35.4,21.0,94.9
2022-03-22,Chicago,38.8,72.2,26.8,24.0
2021-12-16,Phoenix,13.1,21.4,19.9,75.6
2023-12-28,Los Angeles,7.2,93.3,14.6,9.7
2022-10-22,New York,22.9,72.4,18.0,85.0
2020-11-18,Houston,29.5,71.0,16.5,56.4
2022-11-02,New York,10.3,88.3,14.5,4.7
2022-01-07,New York,18.0,9.3,16.3,6.6
2022-02-09,Houston,29.2,54.3,4.8,21.4
2022-04-28,Los Angeles,26.7,80.8,13.6,49.2
2020-03-09,Los Angeles,13.5,69.2,8.2,83.3
2023-07-26,Los Angeles,-4.9,81.3,10.5,23.6
2023-04-10,Los Angeles,-9.9,16.2,18.9,1.8
2020-10-19,Phoenix,31.6,96.0,20.6,48.4
2021-08-13,Chicago,34.5,9.0,3.6,62.3
2022-03-21,Houston,15.1,54.8,2.5,81.7
2023-01-23,Houston,28.8,7.3,11.1,55.4
2020-02-28,Chicago,-3.2,88.3,15.8,89.1
2020-06-17,Los Angeles,27.6,42.6,12.3,82.6
2020-01-29,Los Angeles,10.0,54.6,2.2,16.9
2022-01-17,Los Angeles,33.4,86.5,3.3,79.5
2021-03-29,Chicago,16.7,16.4,17.9,15.0
2020-08-06,Phoenix,-3.7,66.7,1.4,85.2
2020-08-21,Houston,-7.1,54.8,1.1,88.3
2021-03-04,Los Angeles,32.2,82.4,8.2,25.4
2021-10-28,Chicago,11.7,17.0,21.8,45.4
2021-05-11,Phoenix,33.9,68.6,9.9,50.1
2021-01-20,Chicago,6.6,97.5,27.1,11.8
2022-07-26,Phoenix,12.0,89.0,7.0,10.5
2020-02-08,New York,-1.7,52.2,4.2,60.4
2021-08-11,Los Angeles,-5.8,72.2,2.4,82.0
2020-09-02,Houston,25.1,59.9,26.3,12.1
2020-12-04,New York,25.0,86.8,8.1,69.0
2022-07-06,Houston,-4.7,14.9,13.8,17.7
2022-02-04,Houston,26.7,14.1,13.4,70.0
2022-03-08,Phoenix,3.5,44.8,24.1,71.3
2022-06-16,Houston,-8.1,94.0,2.1,97.9
2022-08-21,New York,13.8,85.3,15.2,38.3
2022-08-14,Houston,-0.7,11.2,12.0,58.5
2021-01-04,Houston,1.5,26.0,19.4,54.4
2023-07-15,Phoenix,26.8,11.4,29.7,55.0
2023-09-18,Chicago,12.7,11.5,27.6,22.4
2023-02-01,Houston,36.9,31.0,9.1,81.9
2023-07-22,New York,23.7,43.7,1.8,43.0
2023-01-15,New York,-5.0,67.0,0.9,93.5
2023-08-24,Houston,30.5,39.7,14.9,78.2
2022-05-14,New York,15.2,82.8,0.3,41.2
2021-10-03,Los Angeles,6.8,58.9,9.8,70.9
2020-06-15,New York,2.9,40.4,12.2,35.5
2020-08-07,Chicago,34.5,15.5,15.9,74.4
2021-02-26,Houston,-1.2,76.3,29.0,67.0
2023-06-15,Houston,35.2,4.4,23.3,44.0
2020-07-08,New York,12.0,13.7,2.7,86.0
2022-02-27,Phoenix,22.5,74.7,11.3,25.7
2023-09-07,Phoenix,27.8,72.8,13.4,91.3
2021-12-13,Los Angeles,-3.9,88.2,20.8,29.0
2023-11-19,Houston,26.8,77.5,24.4,42.8
2020-01-10,Phoenix,11.5,86.2,27.1,86.3
2020-08-09,Houston,-7.2,38.9,8.9,31.3
2020-01-30,New York,-8.7,37.0,15.5,56.0
2021-06-09,New York,-3.2,96.6,11.2,58.0
2021-11-04,Houston,18.5,26.9,20.3,2.6
2020-02-05,Phoenix,36.9,90.4,5.1,58.1
2022-12-16,Chicago,11.0,99.1,4.9,71.4
2020-08-16,Los Angeles,33.9,95.5,13.9,64.4
2020-03-05,Chicago,-0.9,32.4,6.1,58.2
2023-03-29,Los Angeles,23.3,18.3,12.8,30.0
2022-08-22,Phoenix,-2.0,60.8,27.2,23.2
2020-02-21,Los Angeles,-9.8,74.4,8.6,31.3
2020-07-16,Los Angeles,36.2,28.4,9.1,11.4
2023-07-16,New York,12.3,59.9,13.6,17.1
2020-02-28,New York,34.0,32.2,28.9,72.9
2020-03-15,Chicago,22.7,88.9,6.0,69.6
2020-07-09,Houston,5.6,28.6,29.6,81.9
2020-08-14,Los Angeles,11.4,82.2,14.7,85.3
2023-10-26,Houston,33.0,43.7,2.3,79.4
2022-12-16,Chicago,1.7,43.4,24.1,11.9
2021-06-09,Chicago,13.2,21.4,22.6,34.6
2022-09-29,Houston,-1.6,47.3,1.6,31.5
2021-09-18,Phoenix,26.5,41.9,17.3,99.2
2021-04-24,Phoenix,-1.9,80.7,21.0,31.3
2021-08-16,Houston,18.2,21.5,29.7,90.6
2020-12-20,Houston,-6.7,38.7,2.1,73.3
2022-07-11,Los Angeles,5.1,14.0,12.8,88.8
2020-04-01,New York,-9.6,60.6,18.0,80.0
2020-03-04,Houston,39.9,39.4,17.1,62.8
2022-05-06,Phoenix,3.8,97.1,21.6,30.8
2020-06-18,Chicago,30.1,54.4,13.5,69.2
2022-03-01,Los Angeles,30.3,21.8,11.8,28.9
2022-10-19,Houston,36.2,64.2,14.9,68.6
2023-03-11,New York,39.9,38.5,28.0,63.5
2023-09-08,Chicago,28.6,43.1,10.0,26.2
2023-02-06,New York,17.9,20.3,18.4,93.8
2021-04-29,Phoenix,27.4,18.2,10.9,82.0
2021-04-11,Los Angeles,13.9,98.2,1.1,88.7
2021-02-09,Phoenix,34.8,89.6,4.4,1.1
2021-08-28,Chicago,9.9,75.6,9.2,63.7
2021-08-24,New York,10.5,38.0,12.5,54.4
2020-07-04,Phoenix,23.2,54.9,20.5,42.7
2022-03-24,Chicago,23.6,71.3,5.3,85.1
2021-10-28,Chicago,-5.5,39.7,9.5,80.1
2020-08-31,Houston,-7.7,90.8,9.6,13.0
2022-04-07,Houston,38.1,15.6,25.4,14.0
2020-07-16,New York,14.4,7.1,2.5,81.7
2022-06-06,New York,0.1,52.7,9.5,53.1
2020-10-02,Houston,-1.8,26.9,13.9,70.0
2022-01-04,Los Angeles,28.1,75.7,6.6,37.0
2021-09-20,Phoenix,-1.7,60.9,18.0,2.7
2021-02-10,Chicago,30.9,14.6,11.9,72.9
2020-05-27,Houston,11.6,44.6,27.4,30.6
2022-10-27,Los Angeles,-3.0,30.5,5.7,4.3
2020-11-02,Los Angeles,17.0,11.1,0.9,82.9
2023-10-31,New York,18.6,12.6,19.6,26.3
2020-03-11,Phoenix,27.8,91.2,11.0,59.7
2023-03-29,Chicago,24.4,25.4,1.7,36.1
2023-09-12,New York,28.2,45.3,25.6,79.5
2020-12-12,New York,30.9,96.5,11.1,33.6
2021-09-19,Phoenix,28.5,85.9,27.8,36.6
2020-04-12,New York,-9.1,77.1,1.8,7.4
2022-07-29,Los Angeles,10.6,40.8,4.4,48.0
2022-05-19,Houston,30.4,89.0,1.3,11.5
2021-06-03,New York,11.1,62.9,27.4,91.7
2020-12-21,Chicago,39.2,23.5,29.6,70.8
2023-07-01,Chicago,24.0,6.4,6.4,28.2
2022-08-06,Chicago,20.4,19.3,15.7,45.9
2021-12-08,Phoenix,-2.9,92.6,18.9,43.3
2020-07-03,New York,8.2,69.7,12.9,79.4
2020-05-25,New York,11.0,58.1,17.5,89.7
2022-03-01,Chicago,27.6,16.8,28.7,33.7
2020-05-12,Los Angeles,26.1,63.0,20.8,33.7
2021-02-20,Los Angeles,39.3,28.3,4.8,2.8
2021-09-09,New York,30.5,18.0,19.3,83.5
2022-03-16,Los Angeles,3.8,39.0,8.9,21.3
2020-12-15,Houston,28.4,24.8,27.0,5.6
2022-05-09,Chicago,5.7,50.1,10.6,20.3
2021-10-24,New York,27.7,23.0,19.2,21.4
2023-06-10,New York,-9.2,67.1,29.6,59.6
2021-02-03,Phoenix,36.8,82.5,6.1,65.8
2021-07-21,Houston,39.0,52.0,18.7,38.5
2023-01-15,Los Angeles,22.6,53.6,28.6,88.2
2022-09-08,Los Angeles,-7.9,83.8,1.6,45.0
2023-12-12,New York,35.0,93.5,7.4,80.5
2023-06-12,Los Angeles,5.5,26.6,18.2,83.8
2020-04-04,Chicago,37.6,10.4,8.4,52.0
2020-02-20,Los Angeles,-3.0,79.9,20.4,61.6
2023-09-29,Houston,33.7,75.6,12.7,26.7
2020-04-16,Houston,30.1,88.2,27.9,32.2
2020-09-26,Houston,-9.8,11.1,10.8,47.1
2021-08-29,Los Angeles,23.6,54.9,7.9,54.2
2022-09-02,Houston,18.1,43.0,18.5,95.5
2023-07-21,Phoenix,37.7,91.9,24.4,1.7
2023-03-21,Chicago,29.7,36.4,0.9,17.8
2022-06-24,Houston,33.3,77.9,14.0,28.5
2022-07-10,Los Angeles,12.3,8.3,2.2,9.1
2022-01-11,Phoenix,32.5,58.6,27.4,86.4
2020-02-02,Los Angeles,-1.9,81.4,6.2,46.1
2020-09-18,Phoenix,37.2,76.7,17.9,25.8
2022-08-18,Phoenix,-3.1,11.0,24.9,34.0
2023-10-06,Phoenix,11.1,59.1,26.1,83.9
2021-09-29,Chicago,30.5,98.9,1.6,2.5
2020-09-27,Phoenix,2.0,96.9,14.5,5.5
2023-02-18,Houston,-7.3,84.2,0.3,94.0
2021-08-01,Phoenix,5.9,47.3,8.4,99.2
2020-04-13,Houston,23.6,3.8,9.9,48.9
2023-12-17,New York,-6.0,96.0,18.2,2.0
2021-01-09,Chicago,3.2,91.5,0.9,68.2
2023-07-15,Phoenix,25.4,72.1,13.4,26.8
2022-03-18,New York,22.2,42.0,11.3,65.4
2023-04-02,Houston,4.0,85.8,23.4,33.0
2022-09-15,Phoenix,-8.4,19.1,9.3,44.3
2020-04-27,Houston,13.9,2.5,26.5,60.7
2020-11-16,Houston,5.1,0.8,5.2,3.3
2021-03-16,Phoenix,23.6,17.0,25.8,31.5
2020-07-01,Phoenix,36.6,79.4,26.3,39.7
2023-05-16,New York,5.6,96.0,2.7,34.9
2021-05-20,Phoenix,20.3,25.0,8.8,18.3
2021-04-20,Phoenix,-5.2,36.1,23.6,10.1
2022-04-15,Phoenix,11.6,67.5,22.5,22.8
2021-08-30,Phoenix,24.0,60.9,12.5,83.4
2020-11-11,Los Angeles,3.8,94.4,2.2,9.9
2022-04-10,Los Angeles,24.3,77.0,5.7,39.0
2020-06-04,New York,37.9,56.3,21.4,71.1
2021-05-30,Chicago,3.8,94.2,17.0,2.7
2022-01-02,Phoenix,9.0,73.1,27.3,85.2
2023-07-19,Chicago,12.7,65.1,23.2,45.8
2023-08-28,Houston,-6.8,62.5,3.5,19.2
2020-01-28,Los Angeles,37.6,32.4,0.1,87.5
2022-08-15,Houston,21.4,44.1,5.6,85.4
2022-08-16,Chicago,30.6,48.4,16.9,37.9
2023-11-30,New York,32.5,25.4,11.8,43.3
2023-08-08,Los Angeles,13.0,85.0,26.4,82.7
2021-11-24,Houston,16.9,47.0,3.0,98.6
2023-02-09,Phoenix,10.1,92.2,13.5,82.7
2020-12-30,Houston,31.1,12.2,8.7,78.2
2020-06-29,Houston,9.3,76.3,22.1,47.3
2021-07-31,New York,11.6,72.2,20.3,45.6
2023-04-08,Los Angeles,1.7,54.9,24.1,84.6
2023-08-24,Los Angeles,9.4,13.3,12.1,70.0
2021-11-19,Los Angeles,15.5,43.2,12.4,81.4
2022-04-26,New York,17.5,39.5,7.1,38.9
2021-02-24,New York,4.3,80.1,24.5,68.6
2022-04-28,Chicago,33.1,0.9,4.1,57.6
2023-08-15,Los Angeles,36.1,68.1,13.4,96.4
2020-09-26,Los Angeles,10.2,22.4,16.2,69.2
2020-04-01,New York,7.9,34.2,22.8,93.3
2023-02-24,Los Angeles,34.9,65.1,27.6,70.8
2023-12-02,Phoenix,22.5,35.3,9.1,86.8
2023-11-21,Los Angeles,13.9,95.4,7.7,91.5
2022-08-12,Chicago,11.6,44.7,8.4,46.9
2020-09-11,Phoenix,-5.5,16.9,3.3,94.2
2021-10-24,Los Angeles,31.8,33.8,11.2,80.0
2023-04-29,Phoenix,23.9,64.2,20.7,15.5
2020-01-30,Houston,21.7,35.9,7.1,92.7
2023-01-15,Phoenix,-6.8,69.7,26.6,68.4
2020-11-04,New York,9.2,38.8,26.8,12.5
2021-04-01,Los Angeles,10.3,27.9,17.3,60.4
2022-04-26,New York,16.9,20.2,10.0,69.7
2021-10-20,Chicago,-7.0,42.3,14.6,13.9
2023-02-25,Los Angeles,39.4,68.7,0.1,45.1
2023-12-05,Chicago,32.6,84.0,18.8,26.4
2021-12-30,Los Angeles,37.4,18.0,2.6,7.7
2022-02-13,Phoenix,30.6,79.7,24.2,72.9
2021-09-15,Chicago,22.3,69.0,9.8,5.1
2021-06-26,Los Angeles,28.3,45.1,7.7,27.1
2023-01-16,Los Angeles,8.4,73.7,20.2,97.2
2023-07-22,Houston,-0.1,20.8,26.6,58.6
2020-08-21,New York,19.6,55.8,18.5,34.1
2022-06-03,Phoenix,38.0,44.2,15.5,17.4
2021-05-22,Los Angeles,16.1,46.4,21.4,35.6
2021-10-14,Los Angeles,34.3,73.6,2.3,53.0
2021-05-30,Chicago,16.8,91.0,9.6,64.4
2023-08-20,Houston,31.4,41.7,15.9,50.8
2022-08-28,Houston,-3.6,89.5,0.1,0.5
2022-09-09,Phoenix,27.5,21.6,25.8,15.5
2022-12-25,New York,3.6,99.7,23.3,82.5
2020-11-25,Los Angeles,-2.1,8.3,6.0,90.1
2021-01-29,Chicago,37.3,29.2,16.0,64.1
2021-04-10,Los Angeles,1.5,32.3,2.1,80.1
2021-12-19,Phoenix,8.1,92.1,26.7,93.8
2020-02-05,Los Angeles,32.0,36.0,24.4,15.0
2022-03-12,New York,13.9,75.7,2.4,76.6
2020-06-07,Chicago,27.7,25.5,25.4,55.2
2022-11-05,Chicago,-1.1,52.1,8.0,66.0
2020-05-06,New York,7.4,88.0,26.2,45.4
2020-09-30,Los Angeles,-7.4,81.5,10.6,79.3
2023-02-04,Phoenix,8.4,29.3,12.5,4.2
2023-10-31,Chicago,9.1,19.9,7.8,56.9
2023-02-09,New York,38.8,48.2,14.3,34.4
2023-11-10,Phoenix,16.9,65.3,3.0,79.9
2023-11-21,Los Angeles,-7.3,81.7,17.3,78.6
2021-07-28,Los Angeles,-2.0,26.0,25.6,85.9
2021-09-18,Phoenix,20.6,91.5,25.7,83.6
2022-02-08,Los Angeles,-0.5,42.0,27.5,91.6
2020-05-13,New York,1.2,39.4,13.4,98.8
2021-10-11,Chicago,-5.7,85.3,22.8,11.5
2023-04-07,Houston,29.9,98.0,2.4,57.0
2022-02-05,New York,4.0,80.9,23.2,55.8
2021-05-28,New York,18.5,48.1,9.6,54.0
2021-03-28,New York,10.9,3.6,19.9,69.5
2022-12-21,Chicago,13.1,64.3,3.8,76.4
2022-01-29,Houston,2.6,75.7,4.1,71.2
2023-03-10,Los Angeles,3.1,12.4,2.4,10.0
2022-06-26,Phoenix,5.9,80.8,12.4,87.0
2023-05-09,Chicago,34.6,79.3,1.4,82.0
2022-04-09,Chicago,-9.3,48.8,20.2,22.8
